Sample_idx,Station,Depth,Classical T_r,Classical T_r err,MC T_r,MC T_r std,Classical zeta,Classical zeta err,MC zeta,MC zeta std,Classical omega,Classical omega err,MC omega,MC omega std,S
46,28.0,494.0627661,1.3856886189440396,0.281920255820716,1.3882706481385627,0.22866180437472744,0.0006025943939937,6.76282025166584e-05,0.0006018253165684914,5.584074489741054e-05,0.0598332500488713,0.0334602098036497,0.06009572842126804,0.02696399078836247,34.87033605
47,28.0,691.5625298,0.7842746676723672,0.1512725361310357,0.7869818112712184,0.2246276654602227,4.134044471439172e-05,4.080236519384064e-05,4.127051879432181e-05,6.076554298205768e-05,0.0255770065897452,0.0151949641966914,0.025835841761656597,0.022500766373456403,34.87583944
48,28.0,986.8709085,1.8636562471682925,0.633370362592687,1.8618230586624847,0.37578874166572224,0.0007826244045347,0.0001285308875165,0.000782362936650191,7.708959159252375e-05,0.1626778837706825,0.0601595722612648,0.16235101869776394,0.03540371315739544,34.88958297
49,28.0,1478.721042,0.2586949579005855,0.2101838530973778,0.2613566677124598,0.31903816148593467,0.0001349434022207,4.8794950494883634e-05,0.00013481132746296973,7.432424718167289e-05,0.0261785155129368,0.0201788181897809,0.026255384616461902,0.030778285563234323,34.92306874
4,5.0,692.0560526,1.0014091858661711,0.0993847088011104,0.9999246258502269,0.24446039870009745,5.866223055511006e-05,3.0308821758808433e-05,5.892794295420721e-05,7.403953500487244e-05,0.0137734764707934,0.0105864923131858,0.01335833443851468,0.02609187268798743,34.90318953
50,28.0,1969.18078,0.0654104768336874,0.2624759651463489,0.06698742798050672,0.18710931294368613,0.000200160136041,6.46570033205166e-05,0.00020053064781516241,4.586268200625923e-05,0.0124251595437103,0.0262769868552494,0.012508304831995746,0.018864600601808525,34.94683716
51,28.0,2458.645822,0.7235884711047993,0.9933404246726958,0.7246674437494698,0.32192854691969003,-8.594675821780105e-05,0.0002142210081905,-8.504069981517972e-05,6.657239674882147e-05,0.1079412591071784,0.1148670192811013,0.1078827350630353,0.037498276955097554,34.9537185
52,28.0,2946.913091,-0.3634685708619886,0.2151882479741801,-0.36200864243127767,0.22419073111217414,0.0001785540408356,6.959097377461069e-05,0.000177771628076426,7.213534006718729e-05,-0.0227218657576419,0.0237115566134316,-0.022622804154150113,0.02463704318515553,34.95513869
53,28.0,3936.544852,-0.0973920397513586,0.1077738460186859,-0.09646802345476106,0.23799237925665562,0.0003368500033007,3.406232236004175e-05,0.00033682651388529584,7.591359373632137e-05,0.0027357158798323,0.0115558276531319,0.0027801252998876226,0.025318960722903492,34.95515806
54,46.0,29.77446549,-1.4761720235372051,0.1317400695963365,-1.4704113367108107,0.26898665694393775,0.0008097969308903,3.203340042800234e-05,0.0008105546609672593,6.520957646453096e-05,0.0551229997127697,0.0157267746849517,0.0555408001193892,0.032197780657268214,30.06290492
55,46.0,98.7922838,-1.5549728271925178,1.6486533181176386,-1.5397746039519362,0.7120499925811185,0.0002732782789201,0.0002542302338523,0.0002732256347801458,0.00011455120122107891,-0.0471775176701823,0.1703145204878309,-0.04605105107059069,0.07306198466554756,33.6358462
